Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Acute Diarrhoeal Disease,41,Kannauj,Uttar Pradesh,30.795000000000016,0.1795235948,39.0
Dengue,41,Paschim Medinipur,West Bengal,28.010000000000048,0.3791070026,1568.0
Acute Diarrhoeal Disease,42,North Goa,Goa,24.970000000000027,0.4932080572,35.0
Chikungunya,42,Bagalkot,Karnataka,24.77000000000004,0.123990867,13.0
Cholera,42,Nandurbar,Maharashtra,36.62666660000002,8.67e-05,43.0
Acute Diarrhoeal Disease,42,Gurdaspur,Punjab,26.460000000000036,0.06629035306,40.0
Acute Diarrhoeal Disease,42,Amravati,Maharashtra,37.170000000000016,4.6e-05,17.0
Acute Diarrhoeal Disease,43,Kullu,Himachal Pradesh,12.983333400000049,0.03333946896,17.0
Dengue,43,Dhanbad,Jharkhand,29.065000000000055,0.4311538211,38.0
Acute Diarrhoeal Disease,43,Yavatmal,Maharashtra,33.573333400000024,0.001045400082,45.0
Dengue,43,Sri Ganganagar,Rajasthan,33.35000000000002,0.001742356455,190.0
Dengue,43,Auraiya,Uttar Pradesh,31.593333400000063,0.0012251311,103.0
Acute Diarrhoeal Disease,43,Munger,Bihar,29.105999999999995,0.05951866274,13.0
Dengue,43,Malappuram,Kerala,27.470000000000027,1.514968198,50.0
Acute Diarrhoeal Disease,44,West Singhbhum,Jharkhand,28.49000000000001,0.430351649,12.0
Acute Diarrhoeal Disease,44,Belagavi,Karnataka,36.117999999999995,0.7051409364,32.0
Acute Diarrhoeal Disease,44,Kottayam,Kerala,29.918000000000006,0.1175007872,24.0
Acute Diarrhoeal Disease,44,Amravati,Maharashtra,35.45800000000003,0.000277945801,17.0
Dengue,44,Amravati,Maharashtra,37.80333340000004,0.001005993219,17.0
Acute Diarrhoeal Disease,44,Kolhapur,Maharashtra,34.49000000000001,6.84e-05,34.0
Acute Diarrhoeal Disease,44,Sangli,Maharashtra,27.04200000000003,0.1624665616,17.0
Acute Diarrhoeal Disease,44,Thane,Maharashtra,32.82000000000005,0.08740005781,30.0
Acute Diarrhoeal Disease,44,Nizamabad,Telangana,32.3366666,0.008511625856,27.0
Acute Diarrhoeal Disease,44,Rangareddy,Telangana,33.89500000000004,0.01133198841,27.0
Cholera,44,Rampurhat,West Bengal,29.274000000000058,0.001800650255,102.0
Acute Diarrhoeal Disease,44,Golaghat,Assam,26.84200000000004,0.08963011693,35.0
Malaria,44,Marigaon,Assam,28.186000000000035,0.0369340191,7.0
Acute Diarrhoeal Disease,44,Tinsukia,Assam,25.563333400000033,0.5365674269,79.0
Dengue,44,Bastar,Chhattisgarh,25.74000000000001,1.282190319,23.0
Dengue,44,Bastar,Chhattisgarh,30.683333400000038,0.001025961804,5.0
Dengue,44,Bastar,Chhattisgarh,25.370000000000005,0.6504860088,64.0
Dengue,44,Guna,Madhya Pradesh,39.48333340000005,0.001966974692,10.0
Cholera,44,Ludhiana,Punjab,29.303333400000042,1.4236118,75.0
Cholera,44,Ludhiana,Punjab,28.79000000000002,0.6080944717,12.0
Acute Diarrhoeal Disease,44,Siddharth Nagar,Uttar Pradesh,-2.409999999999968,2.048736145,32.0
Acute Diarrhoeal Disease,44,Siddharth Nagar,Uttar Pradesh,28.52000000000004,0.7003031729,10.0
Acute Diarrhoeal Disease,44,Siddharth Nagar,Uttar Pradesh,28.230000000000018,0.7210717794,33.0
Malaria,44,Gadchiroli,Maharashtra,30.206666600000005,0.005320785262,114.0
Acute Diarrhoeal Disease,44,Ludhiana,Punjab,37.79666660000004,0.1338855775,79.0
Dengue,44,Ganganagar,Rajasthan,32.716666599999996,0.04742286749,126.0
Acute Diarrhoeal Disease,45,Srikakulam,Andhra Pradesh,29.133333400000026,0.03246801788,36.0
Malaria,45,Tumkur,Karnataka,29.275000000000034,0.09549042497,21.0
Acute Diarrhoeal Disease,45,Bhadrak,Odisha,29.762000000000057,0.06459121194,14.0
Acute Diarrhoeal Disease,45,Keonjhar,Odisha,26.673333400000047,0.05571720972,7.0
Cholera,45,Birbhum,West Bengal,28.586000000000013,0.01147096072,117.0
Cholera,45,Birbhum,West Bengal,29.683333400000038,0.001771063983,49.0
Dengue,45,Nadia,West Bengal,27.135000000000048,0.6185633373,479.0
Chikungunya,46,Kalaburagi,Karnataka,39.162000000000035,5.29e-05,33.0
Acute Diarrhoeal Disease,46,Belagavi,Karnataka,33.50000000000006,9.41e-05,10.0
Dengue,46,Raichur,Karnataka,38.426000000000045,5.29e-05,12.0
Acute Diarrhoeal Disease,46,Wayanad,Kerala,26.126000000000033,0.04950499713,12.0
Acute Diarrhoeal Disease,46,Nizamabad,Telangana,33.710000000000036,5.68e-05,27.0
Dengue,46,Nizamabad,Telangana,31.938000000000045,0.01685814589,591.0
Dengue,46,Nagpur,Maharashtra,32.01333340000002,0.02259216238,15.0
Dengue,46,Nagpur,Maharashtra,24.970000000000027,1.360221284,18.0
Dengue,46,Nagpur,Maharashtra,28.460000000000036,0.6023674312,52.0
Dengue,46,Sholapur,Maharashtra,40.43000000000001,0.01100644841,16.0
Dengue,46,Sholapur,Maharashtra,38.89400000000006,0.007979888095,7.0
Malaria,46,Rewa,Madhya Pradesh,34.80000000000001,0.003246936904,91.0
Acute Diarrhoeal Disease,46,Alwar,Rajasthan,34.65666660000005,0.03519232221,107.0
Acute Diarrhoeal Disease,47,Khowai,Tripura,25.946000000000026,0.002108316505,15.0
Acute Diarrhoeal Disease,47,Kolhapur,Maharashtra,33.11400000000003,0.02303284138,71.0
Dengue,47,Nashik,Maharashtra,31.01800000000003,0.199977881,14.0
Chikungunya,47,Nashik,Maharashtra,34.89400000000006,0.002332051973,30.0
Dengue,48,Godda,Jharkhand,28.53800000000001,1.6e-05,16.0
Dengue,48,Akola,Maharashtra,34.05800000000005,6.66e-05,14.0
Acute Diarrhoeal Disease,48,Damoh,Madhya Pradesh,29.090000000000032,4.47e-05,18.0
Dengue,48,Puducherry & Karaikal,Puducherry,26.610000000000014,0.7038467396,49.0
Dengue,48,Muzaffarpur,Bihar,30.446000000000026,0.06130183414,47.0
Dengue,48,Pune,Maharashtra,30.77800000000002,0.3435667594,51.0
Acute Diarrhoeal Disease,48,Rewa,Madhya Pradesh,30.516666600000008,2.62e-05,10.0
Chikungunya,48,Bhind,Madhya Pradesh,33.15400000000005,0.0004229298688,45.0
Chikungunya,49,Kalaburagi,Karnataka,33.79000000000002,0.007915876432,37.0
Acute Diarrhoeal Disease,49,Barpeta,Assam,24.763333400000022,0.001068048725,14.0
Acute Diarrhoeal Disease,49,Jamui,Bihar,30.636666600000012,0.455808117,33.0
Dengue,49,Purnia,Bihar,27.010000000000048,4.39e-05,32.0
Malaria,49,Bareilly,Uttar Pradesh,29.33000000000004,0.7864838707,36904.0
Acute Diarrhoeal Disease,49,Jaunpur,Uttar Pradesh,24.970000000000027,0.7327297566,45.0
Acute Diarrhoeal Disease,49,Jaunpur,Uttar Pradesh,28.83000000000004,0.5198579763,24.0
Acute Diarrhoeal Disease,49,Srikakulam,Andhra Pradesh,28.24200000000002,0.000117000311,39.0
Acute Diarrhoeal Disease,50,Nalanda,Bihar,24.763333400000022,3.61e-05,65.0
Dengue,50,Akola,Maharashtra,30.79400000000004,0.01939602393,8.0
Chikungunya,50,Dharmapuri,Tamil Nadu,28.200000000000045,0.0408257884,22.0
Acute Diarrhoeal Disease,50,Nainital,Uttarakhand,15.566000000000031,0.0203542968,9.0
Dengue,50,Bastar,Chhattisgarh,28.53400000000005,5.01e-05,5.0
Dengue,50,Dhanbad,Jharkhand,28.385000000000048,4.56e-05,10.0
Acute Diarrhoeal Disease,50,Nagpur,Maharashtra,33.39000000000004,9.5e-06,91.0
Dengue,50,Satara,Maharashtra,34.75400000000002,0.1610027176,64.0
Chikungunya,50,Satara,Maharashtra,26.03000000000003,0.2008284717,7.0
Chikungunya,50,Puducherry,Puducherry,29.77000000000004,0.02062496327,32.0
Acute Diarrhoeal Disease,51,Agartala,Tripura,25.04200000000003,3.43e-05,102.0
Acute Diarrhoeal Disease,52,Chikkaballapura,Karnataka,31.006666600000017,0.001765755868,17.0
Acute Diarrhoeal Disease,52,S.A.S Nagar,Punjab,17.373333400000035,7.52e-05,12.0
Malaria,52,Tiruvarur,Tamil Nadu,26.036666600000046,0.5308807053,31.0
Acute Diarrhoeal Disease,1,East Godavari,Andhra Pradesh,27.24200000000002,0.0002294354551,15.0
Acute Diarrhoeal Disease,1,Kondagaon,Chhattisgarh,27.11666660000003,7.28e-05,30.0
Malaria,1,Sindhudurg,Maharashtra,30.653333400000065,7.16e-05,2.0
Acute Diarrhoeal Disease,1,Cuddalore,Tamil Nadu,30.046666600000037,0.03167776122,12.0
Acute Diarrhoeal Disease,1,Cuddalore,Tamil Nadu,30.046666600000037,0.03167776122,20.0
Dengue,1,Tiruvannamalai,Tamil Nadu,32.43000000000001,0.001709245432,21.0
Dengue,1,Virudhunagar,Tamil Nadu,32.185,0.03137469281,27.0
Dengue,1,Nagercoil,Tamil Nadu,31.83000000000004,0.1764551993,12.0
Chikungunya,2,Mandya,Karnataka,31.35666660000004,4.41e-05,20.0
Acute Diarrhoeal Disease,2,Nayagarh,Odisha,27.162000000000035,0.005766175295,13.0
Dengue,2,Ramanathapuram-Paramakudi,Tamil Nadu,35.74000000000001,0.0001585142489,65.0
Dengue,2,Tirunelveli- Sankarankovil,Tamil Nadu,32.81400000000002,0.0006228565076,142.0
Chikungunya,2,Shimoga,Karnataka,33.103333400000054,0.0001870727494,26.0
Chikungunya,2,Latur,Maharashtra,31.665999999999997,5.96e-05,35.0
Acute Diarrhoeal Disease,2,Nizamabad,Telangana,31.510000000000048,3.46e-05,80.0
Acute Diarrhoeal Disease,3,Chandigarh,Chandigarh,14.958000000000027,0.01061825247,246.0
Malaria,3,Sindhudurg,Maharashtra,29.354000000000042,6.23e-05,1.0
Cholera,3,S.A.S Nagar,Punjab,13.842000000000041,0.1335549893,103.0
Acute Diarrhoeal Disease,3,Sepahijala,Tripura,22.333333400000015,6.23e-05,19.0
Dengue,3,Mandya,Karnataka,32.700000000000045,6.32e-05,65.0
Acute Diarrhoeal Disease,3,Koraput,Odisha,27.536666600000046,0.0003563634079,15.0
Acute Gastroenteritis,5,Anand,Gujarat,29.462000000000046,2.46e-05,69.0
Chikungunya,5,Porbandar,Gujarat,33.63400000000007,4.44e-05,44.0
Chikungunya,5,Chamarajanagar,Karnataka,33.456666600000005,0.3232436796,46.0
Chikungunya,5,Tumkur,Karnataka,33.35000000000002,0.1186286328,25.0
Acute Diarrhoeal Disease,5,Wayanad,Kerala,27.495000000000005,0.5860934901,11.0
Acute Diarrhoeal Disease,5,Koraput,Odisha,30.710000000000036,0.02549084525,21.0
Acute Diarrhoeal Disease,6,Mandi,Himachal Pradesh,10.875000000000057,0.2162809324,81.0
Acute Gastroenteritis,6,Kupwara,Jammu and Kashmir,-13.46999999999997,0.4358234496,17.0
Dengue,6,Chitradurga,Karnataka,38.786666600000046,6.69e-05,31.0
Dengue,6,Kolar,Karnataka,35.23400000000004,0.0001148005372,48.0
Acute Diarrhoeal Disease,6,Koraput,Odisha,30.710000000000036,0.02549084525,1.0
Acute Diarrhoeal Disease,6,Villupuram - Kallakurichi,Tamil Nadu,30.630000000000052,0.002099677066,16.0
Acute Diarrhoeal Disease,6,North Tripura,Tripura,24.55000000000001,8.98e-05,23.0
Acute Diarrhoeal Disease,7,Cachar,Assam,25.326000000000022,8.05e-05,12.0
Acute Diarrhoeal Disease,7,Purnia,Bihar,24.676666600000033,0.0001357618793,52.0
Chikungunya,7,Tumkur,Karnataka,36.06600000000003,3.36e-05,35.0
Chikungunya,7,Yadgiri,Karnataka,34.906000000000006,4.43e-05,10.0
Acute Diarrhoeal Disease,7,Bolangir,Odisha,32.20333340000002,3.96e-05,24.0
Acute Diarrhoeal Disease,7,Tiruvannamalai,Tamil Nadu,32.81,0.01086650283,55.0
Acute Diarrhoeal Disease,7,Siddharth Nagar,Uttar Pradesh,21.50200000000001,0.01254942549,15.0
Acute Diarrhoeal Disease,8,East Singhbhum,Jharkhand,32.39000000000004,0.0001523435949,40.0
Acute Diarrhoeal Disease,8,Angul,Odisha,31.610000000000014,0.0002844856049,10.0
Acute Gastroenteritis,9,Patan,Gujarat,37.98000000000002,6.74e-05,59.0
Acute Diarrhoeal Disease,9,Rajkot,Gujarat,40.32666660000001,7.26e-05,23.0
Cholera,9,S.A.S Nagar,Punjab,23.726666600000044,0.006693405674,135.0
Acute Diarrhoeal Disease,9,Salem,Tamil Nadu,37.97500000000002,0.0004970613536,4.0
Acute Diarrhoeal Disease,9,Villupuram- Kallakurichi,Tamil Nadu,37.29000000000002,0.004245533546,29.0
Acute Gastroenteritis,9,Dhalai,Tripura,26.29000000000002,0.06434863246,6.0
Acute Diarrhoeal Disease,9,Dibrugarh,Assam,24.966666599999996,0.0124046834,21.0
Acute Diarrhoeal Disease,9,Salem,Tamil Nadu,37.420000000000016,0.0003986686235,16.0
Acute Diarrhoeal Disease,10,Chandigarh,Chandigarh,23.420000000000016,0.03620573275,64.0
Acute Diarrhoeal Disease,10,Ramanagara,Karnataka,34.70600000000002,0.04138586992,23.0
Acute Diarrhoeal Disease,10,Koraput,Odisha,35.53000000000003,7.1e-05,7.0
Acute Diarrhoeal Disease,10,Bathinda,Punjab,22.870000000000005,0.001377837431,12.0
Dengue,10,Ramanathapuram-Paramakudi,Tamil Nadu,38.97000000000003,0.2280513671,14.0
Acute Diarrhoeal Disease,10,North 24 Parganas,West Bengal,27.255000000000052,0.4075908985,48.0
Acute Diarrhoeal Disease,10,Gariyaband,Chhattisgarh,32.97000000000003,8.38e-05,55.0
Chikungunya,11,Kadapa,Andhra Pradesh,39.06200000000001,0.01313335307,32.0
Dengue,11,Ramanathapuram- Paramakudi,Tamil Nadu,36.79000000000002,0.2112541014,49.0
Chikungunya,12,Mahesana,Gujarat,37.54000000000002,5.77e-05,18.0
Acute Gastroenteritis,12,Leh,Jammu and Kashmir,2.673333400000047,0.3567167085,25.0
Acute Diarrhoeal Disease,12,Katni,Madhya Pradesh,33.19333340000003,0.03669179369,106.0
Acute Diarrhoeal Disease,12,Khargone,Madhya Pradesh,41.04000000000002,8.95e-05,29.0
Acute Gastroenteritis,12,Akola,Maharashtra,44.75333340000003,0.0002652240059,17.0
Acute Gastroenteritis,12,Dhule,Maharashtra,41.47333340000006,8.94e-05,11.0
Acute Diarrhoeal Disease,12,Banswara,Rajasthan,37.91666660000004,7.63e-05,100.0
Dengue,12,Dindigul,Tamil Nadu,36.26000000000005,0.1183955565,34.0
Dengue,12,Tiruvannamalai,Tamil Nadu,38.34333340000006,0.04302942016,35.0
Acute Diarrhoeal Disease,12,Burdwan,West Bengal,31.966000000000008,0.02462458392,27.0
Dengue,12,Chittoor,Andhra Pradesh,32.97000000000003,0.0002700199809,63.0
Acute Diarrhoeal Disease,12,North 24 Parganas,West Bengal,27.255000000000052,0.4075908985,48.0
Acute Diarrhoeal Disease,13,Ernakulam,Kerala,32.54000000000002,0.08204447611,35.0
Acute Diarrhoeal Disease,13,Gurdaspur,Punjab,26.83000000000004,6.85e-05,57.0
Acute Diarrhoeal Disease,13,Salem,Tamil Nadu,40.950000000000045,0.02025262231,14.0
Dengue,13,Virudhunagar,Tamil Nadu,43.79000000000002,0.0008606096731,42.0
Acute Diarrhoeal Disease,13,Dibrugarh,Assam,19.53000000000003,0.5398165781,8.0
Chikungunya,13,Junagarh,Gujarat,41.418000000000006,0.0001316036471,22.0
Acute Diarrhoeal Disease,14,Kadapa,Andhra Pradesh,40.55400000000003,0.001862683483,48.0
Acute Diarrhoeal Disease,14,Madhubani,Bihar,27.52600000000001,0.0573375211,21.0
Dengue,14,Junagadh,Gujarat,45.10200000000003,0.0003740452705,66.0
Suspected Dengue,14,Ballari,Karnataka,45.922000000000025,5.98e-05,58.0
Dengue,14,Raichur,Karnataka,46.49000000000001,7.11e-05,14.0
Dengue,14,Ernakulam,Kerala,31.02000000000004,0.07724237517,13.0
Acute Diarrhoeal Disease,14,Koraput,Odisha,38.77800000000002,0.0207547236,13.0
Acute Diarrhoeal Disease,14,Sivaganga,Tamil Nadu,41.6466666,0.0009406631337,23.0
Acute Diarrhoeal Disease,14,Siddharth Nagar,Uttar Pradesh,30.36666660000003,0.004839875014,16.0
Acute Diarrhoeal Disease,14,Tirunelveli,Tamil Nadu,39.410000000000025,0.01638806454,12.0
Acute Diarrhoeal Disease,15,Chirang,Assam,20.995000000000005,1.017577064,12.0
Chikungunya,15,Hassan,Karnataka,36.358000000000004,0.003641963798,25.0
Acute Diarrhoeal Disease,15,Rupnagar,Punjab,28.48333340000005,0.1987305729,25.0
Acute Diarrhoeal Disease,15,Salem,Tamil Nadu,38.295000000000016,0.0191757263,16.0
Dengue,15,Kamrup,Assam,22.95333340000002,0.01882134169,33.0
Chikungunya,15,Junagadh,Gujarat,47.03400000000005,9.09e-05,60.0
Dengue,15,Palakkad,Kerala,35.22200000000004,0.08788491187,35.0
Dengue,15,Thrissur,Kerala,29.858000000000004,0.1867733102,8.0
Dengue,16,Bagalkot,Karnataka,46.97800000000001,9.12e-05,20.0
Acute Diarrhoeal Disease,16,Haveri,Karnataka,35.34666660000005,0.03111928673,14.0
Acute Diarrhoeal Disease,16,Koraput,Odisha,39.786666600000046,0.0001505471389,27.0
Acute Diarrhoeal Disease,16,West Tripura,Tripura,27.435000000000002,0.1045395675,131.0
Dengue,16,Ratnagiri,Maharashtra,39.696666600000015,0.0006183158999,18.0
Dengue,16,Ernakulam,Kerala,31.02000000000004,0.07724237517,43.0
Dengue,16,Palakkad,Kerala,35.22200000000004,0.08788491187,64.0
Dengue,16,Thrissur,Kerala,29.858000000000004,0.1867733102,36.0
Acute Diarrhoeal Disease,17,Gariyaband,Chhattisgarh,41.190000000000055,0.005558159937,15.0
Acute Diarrhoeal Disease,17,Mysuru,Karnataka,34.55500000000001,0.1757524902,40.0
Acute Diarrhoeal Disease,17,Rewa,Madhya Pradesh,44.190000000000055,6.25e-05,20.0
Acute Diarrhoeal Disease,17,Banswara,Rajasthan,41.54600000000005,0.003079595399,29.0
Acute Gastroenteritis,17,Poonch,Jammu and Kashmir,24.206000000000017,0.04266753781,35.0
Dengue,17,Davangere,Karnataka,41.190000000000055,0.001408977287,26.0
Acute Diarrhoeal Disease,17,Tumkur,Karnataka,40.48600000000005,0.0002019596305,13.0
Dengue,17,Kollam,Kerala,29.55400000000003,0.2980428675,30.0
Dengue,18,Tumkur,Karnataka,40.59400000000005,0.01111297589,13.0
Acute Diarrhoeal Disease,18,Raisen,Madhya Pradesh,47.74600000000004,0.0001315401511,25.0
Acute Diarrhoeal Disease,18,Ujjain,Madhya Pradesh,45.414000000000044,0.0009008682442,62.0
Acute Diarrhoeal Disease,18,Satara,Maharashtra,48.48600000000005,0.0008892755354,71.0
Acute Diarrhoeal Disease,18,Krishnagiri,Tamil Nadu,39.13666660000001,0.01496514999,32.0
Acute Diarrhoeal Disease,18,Rae-Bareilly,Uttar Pradesh,39.170000000000016,0.03456115924,15.0
Dengue And Chikungunya,18,Mandya,Karnataka,32.89400000000006,0.1119295581,15.0
Acute Diarrhoeal Disease,19,Kurnool,Andhra Pradesh,45.51000000000005,0.04057648441,28.0
Acute Diarrhoeal Disease,19,Madhubani,Bihar,30.20333340000002,0.1139035332,23.0
Chikungunya,19,Hassan,Karnataka,38.35400000000004,0.170913066,35.0
Acute Diarrhoeal Disease,19,Haveri,Karnataka,36.09333340000006,0.1321517983,28.0
Acute Diarrhoeal Disease,19,Khargone,Madhya Pradesh,49.940000000000055,0.01321645256,29.0
Acute Diarrhoeal Disease,19,Khargone,Madhya Pradesh,49.940000000000055,0.01321645256,55.0
Acute Diarrhoeal Disease,19,Patiala,Punjab,38.39400000000006,0.01948679743,22.0
Acute Diarrhoeal Disease,19,Udaipur,Rajasthan,45.33000000000004,0.01242968032,388.0
Acute Diarrhoeal Disease,19,Hardoi,Uttar Pradesh,42.03333340000006,0.01866490316,121.0
Acute Diarrhoeal Disease,19,Mirzapur,Uttar Pradesh,44.956666600000005,0.001518857119,69.0
Dengue,19,Malappuram,Kerala,31.28000000000003,0.3129664297,46.0
Acute Diarrhoeal Disease,20,Karimganj,Assam,28.31800000000004,0.3297125344,12.0
Dengue,20,Prakasam,Andhra Pradesh,42.04600000000005,0.06040740703,28.0
Acute Diarrhoeal Disease,20,Kawardha,Chhattisgarh,43.13400000000007,0.06346998891,30.0
Acute Diarrhoeal Disease,20,Chikkaballapura,Karnataka,37.670000000000016,0.1709897815,20.0
Acute Diarrhoeal Disease,20,Jalgaon,Maharashtra,48.36666660000003,0.001874754495,43.0
Acute Diarrhoeal Disease,20,Wardha,Maharashtra,45.97800000000001,0.02417278885,232.0
Acute Diarrhoeal Disease,20,Khargone,Madhya Pradesh,48.966666599999996,0.0060867251,85.0
Acute Diarrhoeal Disease,20,Tengnoupal,Manipur,27.813333400000033,0.1885181073,20.0
Acute Diarrhoeal Disease,20,Churu,Rajasthan,46.01800000000003,0.02531387093,30.0
Acute Diarrhoeal Disease,20,Virudhunagar,Tamil Nadu,39.44500000000005,0.1281874512,20.0
Acute Diarrhoeal Disease,20,Adilabad,Telangana,47.883333400000026,0.05207400162,18.0
Dengue,20,Kollam,Kerala,30.658000000000015,0.2176642748,42.0
Dengue,20,Kollam,Kerala,31.390000000000043,0.2732531661,30.0
Dengue,20,Malappuram,Kerala,34.10000000000002,0.6657383103,79.0
Acute Diarrhoeal Disease,20,Chandauli,Uttar Pradesh,42.28000000000003,0.06106084845,13.0
Acute Diarrhoeal Disease,21,Kadapa,Andhra Pradesh,42.42333340000005,0.03940527194,62.0
Acute Diarrhoeal Disease,21,Sonitpur (Tezpur),Assam,30.890000000000043,0.4129942317,48.0
Acute Diarrhoeal Disease,21,Balodabazar,Chhattisgarh,46.690000000000055,0.0007461644227,28.0
Acute Diarrhoeal Disease,21,Janjgir,Chhattisgarh,42.64333340000002,0.0006542746898,17.0
Acute Diarrhoeal Disease,21,Patan,Gujarat,45.05666660000003,0.0002845194639,147.0
Acute Diarrhoeal Disease,21,Mandi,Himachal Pradesh,27.170000000000016,0.2636552166,21.0
Dengue,21,Chitradurga,Karnataka,40.84000000000003,0.0210387157,17.0
Dengue,21,Ernakulam,Kerala,30.29000000000002,0.9568227508,14.0
Acute Diarrhoeal Disease,21,Chandrapur,Maharashtra,43.5866666,0.01357661697,92.0
Acute Diarrhoeal Disease,21,Bolangir,Odisha,45.403333400000065,0.03849393439,19.0
Dengue,21,Nagapattinam,Tamil Nadu,40.670000000000016,0.1958682632,23.0
Acute Diarrhoeal Disease,21,Udhagamandalam,Tamil Nadu,29.423333400000047,1.190697949,18.0
Malaria,21,Dhalai,Tripura,26.553333400000042,0.09305463564,39.0
Acute Diarrhoeal Disease,21,Kaushambi,Uttar Pradesh,40.10000000000002,0.03315191897,39.0
Acute Diarrhoeal Disease,21,Amethi,Uttar Pradesh,40.75800000000004,0.05352101694,6.0
Dengue,21,Mandya,Karnataka,38.06,0.07972766786,60.0
Dengue,21,Malappuram,Kerala,33.1466666,0.8016727413,29.0
Acute Diarrhoeal Disease,21,Khargone,Madhya Pradesh,48.966666599999996,0.0060867251,36.0
Acute Diarrhoeal Disease,21,Fatehpur,Uttar Pradesh,42.28000000000003,0.02290172493,15.0
Acute Diarrhoeal Disease,22,Kurnool,Andhra Pradesh,43.870000000000005,0.006801795772,43.0
Acute Gastroenteritis,22,Dibang Valley,Arunachal Pradesh,26.690000000000055,2.026425866,28.0
Acute Diarrhoeal Disease,22,Kondagaon,Chhattisgarh,40.43000000000001,0.06359775424,17.0
Cholera,22,Gandhinagar,Gujarat,40.950000000000045,0.005320479081,101.0
Chikungunya,22,Junagadh,Gujarat,40.962000000000046,0.02067987628,13.0
Acute Diarrhoeal Disease,22,Mandi,Himachal Pradesh,29.063333400000033,0.1474537391,13.0
Dengue,22,Davanagere,Karnataka,41.14500000000004,0.09575843529,28.0
Malaria,22,Raichur,Karnataka,41.31,0.03419328942,4.0
Chikungunya,22,Tumkur,Karnataka,32.710000000000036,0.2094716422,39.0
Dengue,22,Alappuzha,Kerala,31.010000000000048,1.965705483,8.0
Acute Diarrhoeal Disease,22,Umaria,Madhya Pradesh,43.02000000000004,0.1257412582,16.0
Acute Diarrhoeal Disease,22,Jalgaon,Maharashtra,48.26200000000006,0.005828844688,110.0
Acute Diarrhoeal Disease,22,Bolangir,Odisha,45.04666660000004,0.03146495095,5.0
Dengue,22,Theni,Tamil Nadu,39.083333400000015,0.1821434045,31.0
Acute Diarrhoeal Disease,22,Mirzapur,Uttar Pradesh,41.170000000000016,0.107414924,25.0
Acute Encephalitis Syndrome,22,Dibrugarh,Assam,26.850000000000023,0.1007892562,18.0
Acute Encephalitis Syndrome,22,Sibsagar,Assam,20.643333400000017,0.01410269898,24.0
Dengue,22,Gir Somnath,Gujarat,42.50666660000002,0.002096745091,12.0
Dengue,22,Thrissur,Kerala,29.676666600000033,0.598148184,11.0
Dengue,22,Nagercoil,Tamil Nadu,41.32200000000006,0.008152987262,18.0
Dengue,22,Malappuram,Kerala,31.28000000000003,0.3129664297,65.0
Dengue,22,Malappuram,Kerala,33.1466666,0.8016727413,35.0
Acute Diarrhoeal Disease,23,Tinsukia,Assam,31.230000000000018,1.012743797,22.0
Acute Gastroenteritis,23,Nawada,Bihar,42.86200000000002,0.08227550485,33.0
Acute Diarrhoeal Disease,23,Nawada,Bihar,41.80000000000001,0.05368884382,19.0
Acute Diarrhoeal Disease,23,Banaskantha,Gujarat,38.03400000000005,0.02636463181,25.0
Suspected Chikungunya,23,Haveri,Karnataka,32.3966666,0.5294294941,31.0
Acute Diarrhoeal Disease,23,Aurangabad,Maharashtra,43.950000000000045,0.2008924082,181.0
Malaria,23,Sindhudurg,Maharashtra,30.78333340000006,0.329188217,93.0
Acute Diarrhoeal Disease,23,Tiruppur,Tamil Nadu,42.78333340000006,0.3065164123,25.0
Acute Diarrhoeal Disease,23,Rewa,Madhya Pradesh,44.956666600000005,0.01747010826,24.0
Malaria,23,Hardoi,Uttar Pradesh,36.20333340000002,0.06006655106,6.0
Acute Diarrhoeal Disease,24,Srikakulam,Andhra Pradesh,27.670000000000016,0.8792437884,16.0
Acute Diarrhoeal Disease,24,Balod,Chhattisgarh,36.3366666,0.4626178821,101.0
Acute Diarrhoeal Disease,24,Bilaspur,Chhattisgarh,41.690000000000055,0.1023700904,558.0
Cholera,24,Gandhi Nagar,Gujarat,46.110000000000014,5.35e-05,71.0
Acute Diarrhoeal Disease,24,Surendranagar,Gujarat,37.29000000000002,0.008551700984,102.0
Acute Diarrhoeal Disease,24,Kangra,Himachal Pradesh,30.31666660000002,0.2305334774,40.0
Acute Diarrhoeal Disease,24,Mandi,Himachal Pradesh,28.730000000000018,0.1276555437,60.0
Dengue,24,Tiruchirapalli,Tamil Nadu,39.236666600000035,0.1358727892,19.0
Acute Diarrhoeal Disease,24,Mau,Uttar Pradesh,35.71500000000003,0.1246368736,11.0
Chikungunya,24,Tumkur,Karnataka,36.20333340000002,0.3428974063,13.0
Chikungunya,24,Satara,Maharashtra,39.89000000000004,0.2490499253,32.0
Cholera,25,Chandigarh,Chandigarh,37.8366666,0.008095585039,3.0
Acute Diarrhoeal Disease,25,Raigarh,Chhattisgarh,37.34500000000003,0.2771768348,47.0
Dengue,25,Chikkaballapur,Karnataka,34.05000000000001,0.2772478729,12.0
Acute Diarrhoeal Disease,25,Kalaburagi,Karnataka,35.53000000000003,0.4446333521,28.0
Acute Gastroenteritis,25,Kolar,Karnataka,32.55666660000003,0.1600123614,70.0
Acute Diarrhoeal Disease,25,Khargone,Madhya Pradesh,35.99000000000001,0.05859078471,33.0
Cholera,25,Jalandhar,Punjab,35.440000000000055,0.4262215264,414.0
